step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,intersection_stopped,intersection_accumulated_waiting_time,intersection_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
87455.0,5,8.0,0.11940298507462686,2.5422625189597734,5,1621.0,0.11677231237944395,5,1621.0
87460.0,9,32.0,0.48484848484848486,1.7944577444177099,9,1658.0,0.0973625882667818,9,1658.0
87465.0,9,31.0,0.484375,1.6956084046278226,9,1577.0,0.1020675012604772,9,1577.0
87470.0,5,14.0,0.21212121212121213,2.9373172206185534,5,1319.0,0.13338897726595456,5,1319.0
87475.0,4,5.0,0.07462686567164178,2.8279270425579117,4,1336.0,0.12367868340832201,4,1336.0
87480.0,8,27.0,0.4153846153846154,1.9959391225519867,8,1370.0,0.10683603500963545,8,1370.0
87485.0,12,73.0,1.1774193548387097,1.408168563156745,12,1423.0,0.1046096652755024,12,1423.0
87490.0,19,153.0,2.390625,1.221451419445264,19,1503.0,0.08833630216983865,19,1503.0
87495.0,20,160.0,2.388059701492537,1.2144299477250344,20,1465.0,0.07789754788276093,20,1465.0
87500.0,20,119.0,1.7246376811594204,2.2008686304767093,20,1289.0,0.09680808786404996,20,1289.0
87505.0,18,114.0,1.6521739130434783,3.7210649984873134,18,1012.0,0.12872512381685475,18,1012.0
87510.0,13,77.0,1.1492537313432836,4.444022621753027,13,797.0,0.16418124341374227,13,797.0
87515.0,15,67.0,1.0307692307692307,3.6763026617169614,15,866.0,0.1638763491886817,15,866.0
87520.0,18,77.0,1.2622950819672132,2.7708520507006313,18,955.0,0.14712851160403273,18,955.0
87525.0,23,122.0,2.103448275862069,1.8515348888391232,23,1063.0,0.13487167592023136,23,1063.0
87530.0,27,195.0,3.3620689655172415,1.8718463081427472,27,1192.0,0.14078967248253405,27,1192.0
87535.0,27,298.0,5.137931034482759,1.8648071133324178,27,1328.0,0.13512479617522505,27,1328.0
87540.0,33,450.0,7.5,1.7692399281231086,33,1480.0,0.13235713652673972,33,1480.0
87545.0,39,630.0,9.84375,1.3377393261527124,39,1661.0,0.10128406819082396,39,1661.0
87550.0,46,847.0,12.27536231884058,0.8080887470702526,46,1879.0,0.05770824958631979,46,1879.0
87555.0,55,1101.0,15.291666666666666,0.4455506750829243,55,2135.0,0.032527648747395194,55,2135.0
87560.0,56,1129.0,15.256756756756756,0.45321595641389434,56,2248.0,0.022169384096504426,56,2248.0
87565.0,52,998.0,13.131578947368421,1.552867419770733,52,2186.0,0.04449722115355929,52,2186.0
87570.0,51,919.0,12.092105263157896,1.947959657470516,51,2279.0,0.04988730416324767,51,2279.0
87575.0,51,887.0,12.319444444444445,1.2901886700442065,51,2537.0,0.04871519639401681,51,2537.0
87580.0,40,773.0,11.367647058823529,0.984755440682691,40,2589.0,0.06275892385282097,40,2589.0
87585.0,30,641.0,9.426470588235293,2.2141362653212817,30,2427.0,0.09489514062374009,30,2427.0
87590.0,22,487.0,7.161764705882353,2.6965439150915738,22,2468.0,0.10520526471191774,22,2468.0
87595.0,18,259.0,4.046875,1.9340973634658924,18,2562.0,0.1084938719999105,18,2562.0
87600.0,11,66.0,1.064516129032258,1.954630700143563,11,2461.0,0.11946563294312378,11,2461.0
87605.0,5,15.0,0.23809523809523808,2.92868535578911,5,2208.0,0.14542664156720447,5,2208.0
87610.0,4,8.0,0.11940298507462686,2.9923310385275133,4,2170.0,0.1374493180394847,4,2170.0
87615.0,11,36.0,0.5538461538461539,2.0311671557281588,11,2208.0,0.11125326866565316,11,2208.0
87620.0,9,39.0,0.6290322580645161,1.7479037041994852,9,2129.0,0.11538772521171846,9,2129.0
87625.0,6,15.0,0.234375,2.9667832192520476,6,1920.0,0.15431836553269396,6,1920.0
87630.0,5,11.0,0.16923076923076924,2.7425959112177885,5,1887.0,0.12793276949726118,5,1887.0
87635.0,9,38.0,0.59375,1.808277424048945,9,1925.0,0.10875332175456744,9,1925.0
87640.0,8,38.0,0.6129032258064516,1.7689685879315478,8,1843.0,0.12535086057005337,8,1843.0
87645.0,5,15.0,0.23809523809523808,2.707595670563005,5,1571.0,0.1368049769486255,5,1571.0
87650.0,5,13.0,0.19696969696969696,2.7400994494472717,5,1596.0,0.12701089506035051,5,1596.0
87655.0,11,40.0,0.6060606060606061,2.1202436892078333,11,1640.0,0.11308187115372507,11,1640.0
87660.0,15,92.0,1.4603174603174602,1.5670578200180365,15,1708.0,0.10792591404940523,15,1708.0
87665.0,19,172.0,2.646153846153846,1.3497243074682537,19,1797.0,0.08959467867496022,19,1797.0
87670.0,21,175.0,2.611940298507463,1.2232821731252035,21,1760.0,0.0814314884627654,21,1760.0
87675.0,18,139.0,2.074626865671642,2.030424466159521,18,1577.0,0.1011782462722808,18,1577.0
87680.0,21,119.0,1.75,2.224268435591398,21,1603.0,0.10178940529114837,21,1603.0
87685.0,24,125.0,1.838235294117647,1.8589673553197767,24,1715.0,0.09170340277072522,24,1715.0
87690.0,23,117.0,1.7205882352941178,1.4238609035403869,23,1690.0,0.07939927790960272,23,1690.0
87695.0,18,70.0,1.0144927536231885,2.3649077958789695,18,1444.0,0.09883298816440654,18,1444.0
87700.0,14,50.0,0.7352941176470589,2.6132314087146926,14,1453.0,0.11073531920812414,14,1453.0
87705.0,17,59.0,0.9076923076923077,2.0943432833084694,17,1540.0,0.10475882229180222,17,1540.0
87710.0,16,96.0,1.5737704918032787,1.4361172114470975,16,1625.0,0.10573533806552034,16,1625.0
87715.0,20,172.0,2.7301587301587302,1.2942128976763225,20,1713.0,0.0976393253338108,20,1713.0
87720.0,19,167.0,2.5692307692307694,1.3944916663175586,19,1654.0,0.09899113941048568,19,1654.0
87725.0,17,109.0,1.6515151515151516,2.258401317109439,17,1441.0,0.11233671468937137,17,1441.0
87730.0,19,103.0,1.5606060606060606,2.318273169852348,19,1466.0,0.10791213957525711,19,1466.0
87735.0,22,117.0,1.7727272727272727,1.8478354950571827,22,1565.0,0.10121409750658565,22,1565.0
87740.0,22,84.0,1.2727272727272727,1.4090978168209702,22,1522.0,0.09196956314736168,22,1522.0
87745.0,16,55.0,0.7971014492753623,2.2579262726674214,16,1248.0,0.09384865193441982,16,1248.0
87750.0,15,48.0,0.6956521739130435,2.8148320633277124,15,1258.0,0.10995494715936716,15,1258.0
87755.0,18,48.0,0.7272727272727273,2.256401651527698,18,1331.0,0.10966462285416412,18,1331.0
87760.0,15,82.0,1.3442622950819672,1.442768321816514,15,1403.0,0.11050812680334415,15,1403.0
87765.0,20,164.0,2.6031746031746033,1.2881133974404706,20,1488.0,0.0941621191542673,20,1488.0
87770.0,19,164.0,2.523076923076923,1.2991665240355272,19,1430.0,0.08303147400784339,19,1430.0
87775.0,18,111.0,1.6567164179104477,2.3329503916649093,18,1209.0,0.10162726585316012,18,1209.0
87780.0,16,90.0,1.3235294117647058,3.7595296153157998,16,992.0,0.14677703478798954,16,992.0
87785.0,16,91.0,1.3582089552238805,4.486122402127459,16,818.0,0.20047944636201478,16,818.0
87790.0,12,62.0,1.0333333333333334,3.471910429258146,12,846.0,0.19622236035769014,12,846.0
87795.0,16,60.0,1.0,2.5775725759071317,16,921.0,0.15215807368028555,16,921.0
87800.0,13,50.0,0.847457627118644,2.3916262344172323,13,925.0,0.15369801798994248,13,925.0
87805.0,9,23.0,0.39655172413793105,3.6691991091018354,9,798.0,0.19176090059705025,9,798.0
87810.0,4,11.0,0.1896551724137931,3.810442726275877,4,832.0,0.20431894295135405,4,832.0
87815.0,8,33.0,0.5789473684210527,3.2143238805260537,8,860.0,0.2022598637537597,8,860.0
87820.0,13,89.0,1.5614035087719298,2.4322678701392855,13,917.0,0.17100068940165353,13,917.0
87825.0,20,178.0,2.918032786885246,1.796273696695101,20,1006.0,0.13264718527998942,20,1006.0
87830.0,22,182.0,2.8,1.4126269030684142,22,1012.0,0.09470383108952898,22,1012.0
87835.0,20,145.0,2.1323529411764706,2.3608872209026535,20,872.0,0.09929934253125029,20,872.0
87840.0,18,121.0,1.7794117647058822,2.35042727437792,18,965.0,0.10435040820172935,18,965.0
87845.0,24,135.0,2.014925373134328,1.74820923912949,24,1074.0,0.09212412791364248,24,1074.0
87850.0,29,162.0,2.417910447761194,0.9280076346059016,29,1206.0,0.0676261816236654,29,1206.0
87855.0,34,246.0,3.6176470588235294,0.7056251964427401,34,1364.0,0.05325304139858004,34,1364.0
87860.0,37,348.0,5.043478260869565,0.6366841968370731,37,1541.0,0.04848124050081812,37,1541.0
87865.0,43,496.0,7.188405797101449,0.5915858816587892,43,1748.0,0.0444211496879162,43,1748.0
87870.0,42,658.0,9.53623188405797,0.6117041033320633,42,1961.0,0.045821211995912894,42,1961.0
87875.0,48,878.0,12.366197183098592,0.521793578124891,48,2186.0,0.03829675302026283,48,2186.0
87880.0,55,1137.0,15.364864864864865,0.25415621867554333,55,2447.0,0.019168686680472585,55,2447.0
87885.0,57,1161.0,15.276315789473685,0.42561717940295235,57,2551.0,0.018056819825659536,57,2551.0
87890.0,53,1031.0,13.746666666666666,1.331519444334976,53,2489.0,0.043795864146547216,53,2489.0
87895.0,52,947.0,12.626666666666667,1.9098483224514056,52,2590.0,0.04858754054322661,52,2590.0
87900.0,51,952.0,13.222222222222221,1.3804664676688532,51,2845.0,0.05038551318955369,51,2845.0
87905.0,41,784.0,11.529411764705882,0.9873605200871127,41,2905.0,0.06316362055202303,41,2905.0
87910.0,30,641.0,9.426470588235293,2.245585472223587,30,2745.0,0.10127885744853996,30,2745.0
87915.0,20,451.0,6.632352941176471,2.6741096131477513,20,2714.0,0.10844965798552329,20,2714.0
87920.0,16,278.0,4.212121212121212,2.4481974989064916,16,2799.0,0.11555554607250995,16,2799.0
87925.0,12,75.0,1.25,1.5499156718116973,12,2871.0,0.11645745266850868,12,2871.0
87930.0,20,161.0,2.596774193548387,1.4139164584641606,20,2957.0,0.10775663698627562,20,2957.0
87935.0,22,169.0,2.6,1.449662801621671,22,2889.0,0.09501888944081482,22,2889.0
87940.0,17,124.0,1.878787878787879,2.512837249196341,17,2655.0,0.11666943839786414,17,2655.0
87945.0,14,82.0,1.2424242424242424,3.451373090172021,14,2274.0,0.13283681067894543,14,2274.0
87950.0,14,71.0,1.126984126984127,3.9678021656322153,14,2067.0,0.19670196702592613,14,2067.0
87955.0,14,61.0,0.953125,3.8097535028517764,14,2004.0,0.187093685742671,14,2004.0
87960.0,16,64.0,1.032258064516129,2.902538590007589,16,2078.0,0.15985682562137385,16,2078.0
87965.0,21,104.0,1.7627118644067796,2.088849107655652,21,2170.0,0.14399450252159884,21,2170.0
87970.0,28,175.0,2.9661016949152543,2.0208708132943096,28,2293.0,0.13980614830199806,28,2293.0
87975.0,27,261.0,4.5,1.8885891064393794,27,2427.0,0.14362213695120674,27,2427.0
87980.0,32,402.0,6.7,1.7349199102877682,32,2576.0,0.12948781421201686,32,2576.0
87985.0,38,579.0,9.046875,1.2532647795042722,38,2755.0,0.09332771817080564,38,2755.0
87990.0,46,795.0,11.691176470588236,0.8115523114288808,46,2971.0,0.056244412253878315,46,2971.0
87995.0,51,1042.0,14.67605633802817,0.47824024718449554,51,3219.0,0.033610953779454264,51,3219.0
88000.0,59,1319.0,17.586666666666666,0.14009970153470525,59,3498.0,0.009810811724244204,59,3498.0
88005.0,68,1639.0,21.56578947368421,0.04547901963067327,68,3820.0,0.0030829068953546275,68,3820.0
88010.0,68,1672.0,22.0,0.2714170918936961,68,3934.0,0.00945273190023603,68,3934.0
88015.0,60,1511.0,19.88157894736842,1.3175886051401744,60,3803.0,0.03820019100126271,60,3803.0
88020.0,56,1427.0,19.283783783783782,1.1445798682696586,56,4085.0,0.036789801426114654,56,4085.0
88025.0,52,1285.0,17.84722222222222,0.8500666413646029,52,4350.0,0.039544341347828096,52,4350.0
88030.0,44,1125.0,16.071428571428573,0.8355399690320131,44,4358.0,0.05123667673945397,44,4358.0
88035.0,33,871.0,12.442857142857143,1.9460206322075635,33,4091.0,0.0795929526779159,33,4091.0
88040.0,27,655.0,9.492753623188406,1.9037869784692336,27,4238.0,0.08262167194319399,27,4238.0
88045.0,21,382.0,5.617647058823529,1.7651929390509027,21,4355.0,0.08270280807117902,21,4355.0
88050.0,11,80.0,1.2307692307692308,1.535039302418474,11,4201.0,0.08925191575199162,11,4201.0
88055.0,6,16.0,0.24615384615384617,2.3828262352511302,6,3797.0,0.11849741206744481,6,3797.0
88060.0,6,14.0,0.208955223880597,2.615499775739505,6,3723.0,0.11733713746487298,6,3723.0
88065.0,12,39.0,0.582089552238806,2.0520871192748285,12,3767.0,0.09899436194261398,12,3767.0
88070.0,8,31.0,0.484375,1.7080801833647903,8,3587.0,0.10160815649354796,8,3587.0
88075.0,7,14.0,0.2153846153846154,2.7516968255385588,7,3179.0,0.13565035319844135,7,3179.0
88080.0,5,10.0,0.15151515151515152,2.675906843053075,5,3096.0,0.11972341281934189,5,3096.0
88085.0,7,31.0,0.484375,1.8221958120717012,7,3128.0,0.10649942246360851,7,3128.0
88090.0,14,88.0,1.4193548387096775,1.3525472924073358,14,3186.0,0.09651241629421232,14,3186.0
88095.0,21,178.0,2.78125,1.2961699120416592,21,3276.0,0.09395039777782788,21,3276.0
88100.0,21,184.0,2.746268656716418,1.2572467856421568,21,3135.0,0.08096371586298304,21,3135.0
88105.0,18,133.0,1.9558823529411764,2.0673989202010206,18,2746.0,0.09791801979503126,18,2746.0
88110.0,16,106.0,1.5588235294117647,3.289673639628497,16,2162.0,0.13128979071804767,16,2162.0
88115.0,14,87.0,1.2794117647058822,4.336647454601669,14,1755.0,0.18166370180899183,14,1755.0
88120.0,15,77.0,1.1846153846153846,3.763094541939509,15,1759.0,0.1701730569490855,15,1759.0
88125.0,18,75.0,1.1904761904761905,2.788389127784465,18,1838.0,0.14243031749530155,18,1838.0
88130.0,17,63.0,1.0677966101694916,2.36086210398858,17,1779.0,0.14741875075699332,17,1779.0
88135.0,12,42.0,0.711864406779661,3.7163705888203884,12,1568.0,0.19186772094801327,12,1568.0
88140.0,3,4.0,0.07017543859649122,3.892253232303184,3,1529.0,0.2124461382627863,3,1529.0
88145.0,8,28.0,0.49122807017543857,3.4176993670565188,8,1554.0,0.20192044292136457,8,1554.0
88150.0,13,82.0,1.3898305084745763,2.2943629221622754,13,1611.0,0.15268454700730652,13,1611.0
88155.0,20,169.0,2.7704918032786887,1.599970476711228,20,1698.0,0.1155393722335487,20,1698.0
88160.0,21,177.0,2.765625,1.477002635849804,21,1641.0,0.09888419844572946,21,1641.0
88165.0,17,127.0,1.8405797101449275,2.2724483044472925,17,1342.0,0.0955693443142166,17,1342.0
88170.0,14,93.0,1.3676470588235294,3.284580974441453,14,1145.0,0.12959727211086544,14,1145.0
88175.0,14,74.0,1.1044776119402986,4.039279350244984,14,826.0,0.15712908961919844,14,826.0
88180.0,13,60.0,0.8823529411764706,5.036166931849019,13,586.0,0.19263956576994937,13,586.0
88185.0,12,46.0,0.7419354838709677,4.345569884379739,12,579.0,0.20676691301355637,12,579.0
88190.0,15,54.0,0.9473684210526315,3.439050560065732,15,647.0,0.19728654533304862,15,647.0
88195.0,21,102.0,1.9245283018867925,2.5622731727059183,21,736.0,0.19126772245045967,21,736.0
88200.0,22,179.0,3.3773584905660377,2.4592791085262062,22,841.0,0.17572340834308955,22,841.0
88205.0,27,297.0,5.4,2.4406278885946686,27,963.0,0.17326849206110898,27,963.0
88210.0,34,451.0,7.6440677966101696,1.9972293180495997,34,1117.0,0.14543520615645947,34,1117.0
88215.0,39,635.0,10.241935483870968,1.2901821555224307,39,1301.0,0.09565508779307165,39,1301.0
88220.0,46,851.0,12.701492537313433,1.0116575267835841,46,1517.0,0.07586159688551235,46,1517.0
88225.0,53,1101.0,15.507042253521126,0.537734535672998,53,1768.0,0.03945239456819241,53,1768.0
88230.0,55,1120.0,15.135135135135135,0.46244494220489596,55,1837.0,0.022891229726240456,55,1837.0
88235.0,52,1019.0,13.407894736842104,1.4901535301277549,52,1849.0,0.03831212435795668,52,1849.0
88240.0,54,937.0,12.493333333333334,1.3861970590850667,54,2113.0,0.0364243968281243,54,2113.0
88245.0,53,910.0,12.63888888888889,0.8556598311921257,53,2382.0,0.037427238762473086,53,2382.0
88250.0,50,820.0,11.714285714285714,0.5257398136695581,50,2636.0,0.03799677269406609,50,2636.0
88255.0,49,810.0,11.571428571428571,0.5194034100143468,49,2887.0,0.03677755620035364,49,2887.0
88260.0,48,796.0,11.371428571428572,0.4953435821623325,48,3126.0,0.03553141378291778,48,3126.0
88265.0,44,716.0,10.228571428571428,0.5069559860248078,44,3349.0,0.03710914189172578,44,3349.0
88270.0,37,547.0,7.814285714285714,0.7815367350334529,37,3382.0,0.04490620124019367,37,3382.0
88275.0,35,481.0,6.680555555555555,1.9017468917552662,35,3213.0,0.07309287341947698,35,3213.0
88280.0,35,399.0,5.465753424657534,1.8550094999504103,35,3306.0,0.06378519423213465,35,3306.0
88285.0,40,399.0,5.465753424657534,1.42437421383069,40,3495.0,0.05295534795457218,40,3495.0
88290.0,43,409.0,5.927536231884058,0.5947694210806725,43,3701.0,0.041780176686692636,43,3701.0
88295.0,46,451.0,6.536231884057971,0.5842837493115262,46,3929.0,0.04173473443417294,46,3929.0
88300.0,45,522.0,7.565217391304348,0.5963424528194632,45,4157.0,0.0435786422586837,45,4157.0
88305.0,38,454.0,6.579710144927536,0.9124847594559738,38,4157.0,0.05424199637904068,38,4157.0
88310.0,29,277.0,4.0144927536231885,2.1007297473444115,29,3909.0,0.08985949328783585,29,3909.0
88315.0,28,241.0,3.3943661971830985,2.324747501970864,28,3948.0,0.09080430875657439,28,3948.0
88320.0,30,237.0,3.3857142857142857,1.6619330982881948,30,4095.0,0.0701081478716306,30,4095.0
88325.0,36,265.0,3.8405797101449277,0.8875634531394752,36,4267.0,0.05311120427868624,36,4267.0
88330.0,40,336.0,4.869565217391305,0.6813903695562897,40,4459.0,0.050544796073139935,40,4459.0
88335.0,45,435.0,6.304347826086956,0.6346776203824056,45,4671.0,0.04647130868406435,45,4671.0
88340.0,43,539.0,7.811594202898551,0.6082590852048758,43,4890.0,0.043831782009255124,43,4890.0
88345.0,36,469.0,6.797101449275362,0.9124960239411469,36,4836.0,0.055194194174989254,36,4836.0
88350.0,32,375.0,5.28169014084507,1.9648899161578124,32,4508.0,0.08293956960143946,32,4508.0
88355.0,31,342.0,4.621621621621622,2.866586622679722,31,3976.0,0.07978007852692344,31,3976.0
88360.0,30,300.0,4.109589041095891,2.5472573194293977,30,4124.0,0.08600330462199357,30,4124.0
88365.0,36,311.0,4.641791044776119,1.6457142986252231,36,4292.0,0.08314346293019247,36,4292.0
88370.0,33,259.0,4.046875,1.4113681211392188,33,4233.0,0.09255862864607664,33,4233.0
88375.0,19,187.0,2.921875,2.813190236966813,19,3802.0,0.12884254082685298,19,3802.0
88380.0,9,95.0,1.507936507936508,4.26694743767241,9,3357.0,0.17272749220648656,9,3357.0
88385.0,3,6.0,0.1,4.079256548784759,3,3379.0,0.19961239648211215,3,3379.0
88390.0,8,33.0,0.5789473684210527,3.077725534731366,8,3408.0,0.18059800381768656,8,3408.0
88395.0,15,92.0,1.5862068965517242,2.1993263325783,15,3467.0,0.158919075367025,15,3467.0
88400.0,19,179.0,2.9344262295081966,1.593506157283799,19,3556.0,0.11681548620706575,19,3556.0
88405.0,22,182.0,2.84375,1.6731493118241523,22,3425.0,0.10717870584028419,22,3425.0
88410.0,18,130.0,2.03125,2.7717926678597804,18,3067.0,0.13520202011479637,18,3067.0
88415.0,18,118.0,1.8153846153846154,4.040457285443909,18,2515.0,0.16782095236816608,18,2515.0
88420.0,15,100.0,1.5625,4.234945065983824,15,2092.0,0.1913971308132159,15,2092.0
88425.0,15,78.0,1.1818181818181819,3.8507351041513256,15,2068.0,0.173017083141998,15,2068.0
88430.0,19,81.0,1.2461538461538462,3.0538599573450225,19,2153.0,0.14529329523811543,19,2153.0
88435.0,24,129.0,2.1864406779661016,2.071140520291337,24,2264.0,0.13361045111324465,24,2264.0
88440.0,28,189.0,3.2586206896551726,1.8191246090397362,28,2394.0,0.13447509463586718,28,2394.0
88445.0,27,288.0,4.9655172413793105,1.7119236758427414,27,2529.0,0.13114654091444353,27,2529.0
88450.0,32,438.0,7.3,1.6552653182139383,32,2682.0,0.12155619361208483,32,2682.0
88455.0,41,624.0,9.904761904761905,1.2627882958208612,41,2869.0,0.09384203825046658,41,2869.0
88460.0,47,847.0,12.455882352941176,0.8893636570032704,47,3094.0,0.06366564223771694,47,3094.0
88465.0,54,1104.0,15.333333333333334,0.5572554128418568,54,3354.0,0.040412526623686065,54,3354.0
88470.0,56,1133.0,15.106666666666667,0.43387926272781974,56,3356.0,0.021725750393556113,56,3356.0
88475.0,52,1004.0,13.210526315789474,1.425403383709664,52,3079.0,0.0400970969277634,52,3079.0
88480.0,50,954.0,12.72,1.5809877611215677,50,3199.0,0.04065725987066704,50,3199.0
88485.0,51,892.0,12.38888888888889,1.102524939177519,51,3458.0,0.04161683014096277,51,3458.0
88490.0,50,901.0,12.871428571428572,0.7236861545029013,50,3708.0,0.041708048967857556,50,3708.0
88495.0,48,802.0,11.623188405797102,0.6233686719910077,48,3950.0,0.04756126208387255,48,3950.0
88500.0,39,620.0,8.985507246376812,0.9526117981319532,39,3864.0,0.058514117208965,39,3864.0
88505.0,26,371.0,5.3768115942028984,2.1450533412028197,26,3313.0,0.08007785571735011,26,3313.0
88510.0,21,108.0,1.565217391304348,2.677129194449912,21,3315.0,0.09817365181680059,21,3315.0
88515.0,21,110.0,1.6417910447761195,2.024335590594296,21,3416.0,0.09769012870399946,21,3416.0
88520.0,28,154.0,2.3333333333333335,1.0631047899244594,28,3538.0,0.08034121826002094,28,3538.0
88525.0,25,132.0,1.9411764705882353,1.130426147792718,25,3393.0,0.07330486746377672,25,3393.0
88530.0,20,86.0,1.2647058823529411,2.325567194527184,20,3052.0,0.10240180654678392,20,3052.0
88535.0,17,63.0,0.9264705882352942,3.6965074261426754,17,2549.0,0.12511340762508655,17,2549.0
88540.0,5,18.0,0.27692307692307694,4.81577664780404,5,2269.0,0.20732320410108093,5,2269.0
88545.0,4,10.0,0.15873015873015872,4.44667026122346,4,2138.0,0.20744918078740088,4,2138.0
88550.0,8,24.0,0.41379310344827586,3.247202664889031,8,2173.0,0.18371546974502032,8,2173.0
88555.0,13,68.0,1.1929824561403508,2.081578432150176,13,2227.0,0.15268758681771064,13,2227.0
88560.0,20,147.0,2.5344827586206895,1.874372152669007,20,2307.0,0.1355032732688973,20,2307.0
88565.0,26,259.0,4.4655172413793105,1.8245578073898663,26,2420.0,0.13237423060899373,26,2420.0
88570.0,32,405.0,6.75,1.7480448615507962,32,2566.0,0.13169778573420843,32,2566.0
88575.0,40,589.0,9.34920634920635,1.4639253061970703,40,2750.0,0.10768614954782103,40,2750.0
88580.0,46,802.0,11.794117647058824,0.9820758708549249,46,2964.0,0.07061216673376183,46,2964.0
88585.0,52,1051.0,14.597222222222221,0.4714894283107842,52,3214.0,0.03360689703915442,52,3214.0
88590.0,61,1336.0,18.054054054054053,0.1523194773348063,61,3499.0,0.010584235103167633,61,3499.0
88595.0,65,1648.0,21.68421052631579,0.06377017466304802,65,3814.0,0.004308517865400667,65,3814.0
88600.0,67,1679.0,22.092105263157894,0.2632203195750612,67,3914.0,0.00922484926363215,67,3914.0
88605.0,60,1513.0,19.907894736842106,1.297860282435034,60,3789.0,0.03761633571101172,60,3789.0
88610.0,57,1430.0,18.81578947368421,1.3602455923453267,57,4079.0,0.03681551080199326,57,4079.0
88615.0,54,1339.0,18.094594594594593,1.1250169888972272,54,4351.0,0.03920752477763211,54,4351.0
88620.0,45,1087.0,15.528571428571428,0.7709764738735944,45,4357.0,0.046198017391152306,45,4357.0
88625.0,32,867.0,12.385714285714286,1.9254074665159038,32,4079.0,0.07797944639196128,32,4079.0
88630.0,23,635.0,9.338235294117647,3.027511176938895,23,3561.0,0.110614711827728,23,3561.0
88635.0,15,373.0,5.828125,2.8658691225117376,15,3645.0,0.14063126748135232,15,3645.0
88640.0,9,63.0,1.0161290322580645,2.4609711791059934,9,3700.0,0.13096612325794266,9,3700.0
88645.0,9,31.0,0.5166666666666667,2.194102890325948,9,3524.0,0.14801123571603264,9,3524.0
88650.0,4,10.0,0.16129032258064516,3.229383397404352,4,3016.0,0.15409533193233446,4,3016.0
88655.0,5,8.0,0.125,3.5213648026828697,5,2934.0,0.1592590354395919,5,2934.0
88660.0,7,28.0,0.45901639344262296,2.9901655785811996,7,2962.0,0.15372656899028203,7,2962.0
88665.0,13,80.0,1.3559322033898304,2.1639575357534264,13,3015.0,0.14773233909918182,13,3015.0
88670.0,19,165.0,2.661290322580645,1.494795913483351,19,3100.0,0.11017130797979795,19,3100.0
88675.0,21,166.0,2.515151515151515,1.348263780239105,21,2970.0,0.08644322876951252,21,2970.0
88680.0,17,115.0,1.6911764705882353,2.3891907007151802,17,2611.0,0.1070943961917533,17,2611.0
88685.0,15,88.0,1.2941176470588236,3.8009442480326054,15,2068.0,0.137442210281895,15,2068.0
88690.0,12,65.0,1.0,4.361457269831872,12,1753.0,0.19403005920993746,12,1753.0
88695.0,11,52.0,0.7878787878787878,4.731561228950581,11,1465.0,0.20912397570736344,11,1465.0
88700.0,8,31.0,0.5,4.306215144534463,8,1392.0,0.20340944132976885,8,1392.0
88705.0,13,47.0,0.8103448275862069,3.435574601066774,13,1455.0,0.18843923360356865,13,1455.0
88710.0,20,89.0,1.6181818181818182,2.77040490373457,20,1542.0,0.17678300354472073,20,1542.0
88715.0,20,152.0,2.8679245283018866,2.5535987442046424,20,1645.0,0.18976361940043915,20,1645.0
88720.0,25,259.0,4.709090909090909,2.532650385515188,25,1757.0,0.18341855880421862,25,1757.0
88725.0,31,403.0,6.948275862068965,2.003168074410495,31,1901.0,0.14396439213544654,31,1901.0
88730.0,39,579.0,9.338709677419354,1.405337012045935,39,2078.0,0.09959534143186442,39,2078.0
88735.0,44,784.0,11.529411764705882,0.9598251812185649,44,2285.0,0.06971343398105538,44,2285.0
88740.0,45,797.0,11.069444444444445,0.8251553520464079,45,2328.0,0.049376023845209116,45,2328.0
88745.0,42,681.0,9.202702702702704,1.5573810605444143,42,2196.0,0.04922446757963906,42,2196.0
88750.0,43,607.0,8.093333333333334,1.4205904010610266,43,2400.0,0.03997845627763215,43,2400.0
88755.0,46,592.0,8.0,1.1860790879498893,46,2620.0,0.035170679349549094,46,2620.0
88760.0,44,530.0,7.571428571428571,0.7934896516500315,44,2668.0,0.048826804290791795,44,2668.0
88765.0,33,448.0,6.4,2.0199084324743146,33,2392.0,0.06689407451232973,33,2392.0
88770.0,21,313.0,4.4714285714285715,3.324039051444922,21,2169.0,0.11103431065735034,21,2169.0
88775.0,12,206.0,3.074626865671642,4.458763887917932,12,1820.0,0.17000288553745366,12,1820.0
88780.0,1,23.0,0.3709677419354839,5.4977579821413025,1,1403.0,0.2374976308015684,1,1403.0
88785.0,1,2.0,0.03278688524590164,5.368597729678619,1,1364.0,0.2440261724246607,1,1364.0
88790.0,6,22.0,0.39285714285714285,3.9218605043984383,6,1384.0,0.20831633314937384,6,1384.0
88795.0,13,73.0,1.3773584905660377,2.736051024425953,13,1435.0,0.19532232924324328,13,1435.0
88800.0,19,153.0,2.8867924528301887,2.604375008598501,19,1516.0,0.18736970758767985,19,1516.0
88805.0,25,263.0,4.781818181818182,2.5493388693000028,25,1627.0,0.17980254376377128,25,1627.0
88810.0,33,410.0,7.068965517241379,2.036905548491396,33,1774.0,0.14195226916166537,33,1774.0
88815.0,39,592.0,9.548387096774194,1.3715210309285806,39,1956.0,0.09476142424434025,39,1956.0
88820.0,46,805.0,12.196969696969697,0.9397223766058501,46,2170.0,0.06866299705104953,46,2170.0
88825.0,47,827.0,11.647887323943662,0.9047226725984253,47,2257.0,0.058145958466940165,47,2257.0
